minimal_pair,dataset,paradigm,nsubj1,nsubj2,verb1,verb2,delta_sent_length_char,delta_subwords,total_freq_verbs,total_freq_nouns,nsubj1_log_freq,nsubj2_log_freq,nsubj1_nsubj2_log_freq,verb_log_freq,dep_nsubj1_freq,dep_nsubj2_freq,dep_verb_freq,bigram_freq_gramm,bigram_freq_ungramm,bigram_nsubj_root1,bigram_nsubj_root2,delta_score_42,delta_score_13,delta_score_30,delta_avg
"the superhero enjoys, the superheroes enjoys",wiki,simple_agrmt,superhero,superheroes,enjoys,enjoys,-2,-1,7.3537223303996315,5.135798437050262,2.833213344056216,2.302585092994046,0.5306282510621703,3.091042453358316,0.0,0.6931471805599453,2.5649493574615367,0.0,0.0,0.0,0.0,-0.8097620010375977,-0.6386322975158691,1.6596355438232422,0.07041374842325847
"the superheroes enjoy, the superhero enjoy",wiki,simple_agrmt,superheroes,superhero,enjoy,enjoy,2,1,7.3537223303996315,5.135798437050262,2.302585092994046,2.833213344056216,-0.5306282510621703,4.2626798770413155,0.6931471805599453,0.0,3.1780538303479458,0.0,0.0,0.0,0.0,1.6648359298706055,1.5224018096923828,2.2080087661743164,1.7984155019124348
"the superhero draws, the superheroes draws",wiki,simple_agrmt,superhero,superheroes,draws,draws,-2,-1,8.985570498917388,5.135798437050262,2.833213344056216,2.302585092994046,0.5306282510621703,3.8918202981106265,0.0,0.6931471805599453,3.1780538303479458,0.0,0.0,0.0,0.0,1.600031852722168,2.4267053604125977,1.8417434692382812,1.9561602274576824
"the superheroes draw, the superhero draw",wiki,simple_agrmt,superheroes,superhero,draw,draw,2,1,8.985570498917388,5.135798437050262,2.302585092994046,2.833213344056216,-0.5306282510621703,5.093750200806762,0.6931471805599453,0.0,2.995732273553991,0.0,0.0,0.0,0.0,-0.12294864654541016,-1.976236343383789,0.5624732971191406,-0.5122372309366862
"the superhero rests, the superheroes rests",wiki,simple_agrmt,superhero,superheroes,rests,rests,-2,-1,9.587406005562649,5.135798437050262,2.833213344056216,2.302585092994046,0.5306282510621703,3.4011973816621555,0.0,0.6931471805599453,2.6390573296152584,0.0,0.0,0.0,0.0,0.7411508560180664,0.9796104431152344,0.6935844421386719,0.8047819137573242
"the superheroes rest, the superhero rest",wiki,simple_agrmt,superheroes,superhero,rest,rest,2,1,9.587406005562649,5.135798437050262,2.302585092994046,2.833213344056216,-0.5306282510621703,6.186208623900494,0.6931471805599453,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,1.3484830856323242,-1.597442626953125,-0.029402732849121094,-0.0927874247233073
"the superhero runs, the superheroes runs",wiki,simple_agrmt,superhero,superheroes,runs,runs,-2,-1,12.187114061928877,5.135798437050262,2.833213344056216,2.302585092994046,0.5306282510621703,5.648974238161206,0.0,0.6931471805599453,4.465908118654584,0.0,0.0,0.0,0.0,0.4584970474243164,0.7873935699462891,3.757460594177246,1.6677837371826172
"the superheroes run, the superhero run",wiki,simple_agrmt,superheroes,superhero,run,run,2,1,12.187114061928877,5.135798437050262,2.302585092994046,2.833213344056216,-0.5306282510621703,6.53813982376767,0.6931471805599453,0.0,4.812184355372417,0.0,0.0,0.0,0.0,0.2921266555786133,1.9584331512451172,2.306631088256836,1.5190636316935222
"the superhero plays, the superheroes plays",wiki,simple_agrmt,superhero,superheroes,plays,plays,-2,-1,12.530725305346046,5.135798437050262,2.833213344056216,2.302585092994046,0.5306282510621703,5.68697535633982,0.0,0.6931471805599453,4.5217885770490405,0.0,0.0,0.0,0.0,3.4191980361938477,1.9454402923583984,2.32452392578125,2.563054084777832
"the superheroes play, the superhero play",wiki,simple_agrmt,superheroes,superhero,play,play,2,1,12.530725305346046,5.135798437050262,2.302585092994046,2.833213344056216,-0.5306282510621703,6.843749949006225,0.6931471805599453,0.0,4.912654885736052,0.0,0.0,0.0,0.0,0.3234844207763672,-2.584634304046631,-1.5018768310546875,-1.2543422381083171
"the superhero works, the superheroes works",wiki,simple_agrmt,superhero,superheroes,works,works,-2,-1,14.801847366510039,5.135798437050262,2.833213344056216,2.302585092994046,0.5306282510621703,6.9975959829819265,0.0,0.6931471805599453,4.812184355372417,0.0,0.0,0.0,0.0,1.0584335327148438,1.0549087524414062,2.0327768325805664,1.3820397059122722
"the superheroes work, the superhero work",wiki,simple_agrmt,superheroes,superhero,work,work,2,1,14.801847366510039,5.135798437050262,2.302585092994046,2.833213344056216,-0.5306282510621703,7.804251383528112,0.6931471805599453,0.0,5.017279836814924,0.0,0.0,0.0,0.0,-0.38456058502197266,-3.2625131607055664,-0.5526494979858398,-1.3999077479044597
"the explorer grinds, the explorers grinds",wiki,simple_agrmt,explorer,explorers,grinds,grinds,-1,0,1.5040773967762742,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,0.4054651081081644,1.9459101490553132,2.5649493574615367,0.4054651081081644,0.0,0.0,0.0,0.0,0.8301477432250977,-0.673213005065918,1.2453680038452148,0.46743424733479816
"the explorers grind, the explorer grind",wiki,simple_agrmt,explorers,explorer,grind,grind,1,0,1.5040773967762742,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,1.0986122886681098,2.5649493574615367,1.9459101490553132,0.4054651081081644,0.0,0.0,0.0,0.0,0.17480945587158203,-0.05860614776611328,-1.6248226165771484,-0.5028731028238932
"the explorer exaggerates, the explorers exaggerates",wiki,simple_agrmt,explorer,explorers,exaggerates,exaggerates,-1,0,2.0149030205422647,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,0.4054651081081644,1.9459101490553132,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.2952761650085449,2.1378355026245117,3.98006534576416,2.1377256711324057
"the explorers exaggerate, the explorer exaggerate",wiki,simple_agrmt,explorers,explorer,exaggerate,exaggerate,1,0,2.0149030205422647,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,1.6094379124341003,2.5649493574615367,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,4.022693157196045,1.4115476608276367,3.1444549560546875,2.859565258026123
"the explorer screams, the explorers screams",wiki,simple_agrmt,explorer,explorers,screams,screams,-1,0,3.401197381662156,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,1.0986122886681098,1.9459101490553132,2.5649493574615367,0.4054651081081644,0.0,0.0,0.0,0.0,3.5478715896606445,1.044626235961914,5.057150840759277,3.216549555460612
"the explorers scream, the explorer scream",wiki,simple_agrmt,explorers,explorer,scream,scream,1,0,3.401197381662156,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,2.302585092994046,2.5649493574615367,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,-2.8770999908447266,-0.8399572372436523,-3.409480094909668,-2.375512440999349
"the explorer swims, the explorers swims",wiki,simple_agrmt,explorer,explorers,swims,swims,-1,0,4.430816798843313,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,1.0986122886681098,1.9459101490553132,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,3.797732353210449,2.586061477661133,1.9690275192260742,2.7842737833658853
"the explorers swim, the explorer swim",wiki,simple_agrmt,explorers,explorer,swim,swim,1,0,4.430816798843313,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,3.332204510175204,2.5649493574615367,1.9459101490553132,2.302585092994046,0.0,0.0,0.0,0.0,0.5140600204467773,1.639693260192871,0.3594827651977539,0.8377453486124674
"the explorer enjoys, the explorers enjoys",wiki,simple_agrmt,explorer,explorers,enjoys,enjoys,-1,0,7.3537223303996315,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,3.091042453358316,1.9459101490553132,2.5649493574615367,2.5649493574615367,0.0,0.0,0.0,0.0,-1.645594596862793,0.7696056365966797,-2.3063154220581055,-1.0607681274414062
"the explorers enjoy, the explorer enjoy",wiki,simple_agrmt,explorers,explorer,enjoy,enjoy,1,0,7.3537223303996315,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,4.2626798770413155,2.5649493574615367,1.9459101490553132,3.1780538303479458,0.0,0.0,0.0,0.0,4.143835067749023,5.4275007247924805,3.8573131561279297,4.4762163162231445
"the explorer draws, the explorers draws",wiki,simple_agrmt,explorer,explorers,draws,draws,-1,0,8.985570498917388,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,3.8918202981106265,1.9459101490553132,2.5649493574615367,3.1780538303479458,0.0,0.0,0.0,0.0,0.995793342590332,1.2123346328735352,5.717313289642334,2.6418137550354004
"the explorers draw, the explorer draw",wiki,simple_agrmt,explorers,explorer,draw,draw,1,0,8.985570498917388,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,5.093750200806762,2.5649493574615367,1.9459101490553132,2.995732273553991,0.0,0.0,0.0,0.0,0.8111743927001953,0.546076774597168,-0.6001853942871094,0.25235525767008465
"the explorer rests, the explorers rests",wiki,simple_agrmt,explorer,explorers,rests,rests,-1,0,9.587406005562649,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,3.4011973816621555,1.9459101490553132,2.5649493574615367,2.6390573296152584,0.0,0.0,0.0,0.0,6.309552192687988,2.233391761779785,3.653961181640625,4.065635045369466
"the explorers rest, the explorer rest",wiki,simple_agrmt,explorers,explorer,rest,rest,1,0,9.587406005562649,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,6.186208623900494,2.5649493574615367,1.9459101490553132,2.1972245773362196,0.0,0.0,0.0,0.0,-1.6179533004760742,0.03325176239013672,-0.4856758117675781,-0.6901257832845052
"the explorer runs, the explorers runs",wiki,simple_agrmt,explorer,explorers,runs,runs,-1,0,12.187114061928877,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,5.648974238161206,1.9459101490553132,2.5649493574615367,4.465908118654584,0.0,0.0,0.0,0.0,3.150785446166992,4.752323150634766,1.515157699584961,3.1394220987955728
"the explorers run, the explorer run",wiki,simple_agrmt,explorers,explorer,run,run,1,0,12.187114061928877,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,6.53813982376767,2.5649493574615367,1.9459101490553132,4.812184355372417,0.0,0.0,0.0,0.0,1.8087244033813477,-0.24503707885742188,0.8407697677612305,0.8014856974283854
"the explorer plays, the explorers plays",wiki,simple_agrmt,explorer,explorers,plays,plays,-1,0,12.530725305346046,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,5.68697535633982,1.9459101490553132,2.5649493574615367,4.5217885770490405,0.0,0.0,0.0,0.0,3.528108596801758,1.6515445709228516,2.8848228454589844,2.6881586710611978
"the explorers play, the explorer play",wiki,simple_agrmt,explorers,explorer,play,play,1,0,12.530725305346046,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,6.843749949006225,2.5649493574615367,1.9459101490553132,4.912654885736052,0.0,0.0,0.0,0.0,1.1786880493164062,2.6802978515625,0.7141637802124023,1.5243832270304363
"the explorer works, the explorers works",wiki,simple_agrmt,explorer,explorers,works,works,-1,0,14.801847366510039,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,6.9975959829819265,1.9459101490553132,2.5649493574615367,4.812184355372417,0.0,0.0,0.0,0.0,4.066662311553955,2.317355155944824,3.6100597381591797,3.331359068552653
"the explorers work, the explorer work",wiki,simple_agrmt,explorers,explorer,work,work,1,0,14.801847366510039,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,7.804251383528112,2.5649493574615367,1.9459101490553132,5.017279836814924,0.0,0.0,0.0,0.0,0.810704231262207,1.1863727569580078,-1.0380773544311523,0.3196665445963542
"the painter grinds, the painters grinds",wiki,simple_agrmt,painter,painters,grinds,grinds,-1,0,1.5040773967762742,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,0.4054651081081644,2.3978952727983707,2.833213344056216,0.4054651081081644,0.0,0.0,0.0,0.0,1.3510122299194336,-0.29077672958374023,3.8145055770874023,1.6249136924743652
"the painters grind, the painter grind",wiki,simple_agrmt,painters,painter,grind,grind,1,0,1.5040773967762742,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,1.0986122886681098,2.833213344056216,2.3978952727983707,0.4054651081081644,0.0,0.0,0.0,0.0,-1.196059226989746,-0.5150008201599121,-3.2263545989990234,-1.6458048820495605
"the painter exaggerates, the painters exaggerates",wiki,simple_agrmt,painter,painters,exaggerates,exaggerates,-1,0,2.0149030205422647,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,0.4054651081081644,2.3978952727983707,2.833213344056216,0.0,0.0,0.0,0.0,0.0,0.7074365615844727,2.0213451385498047,6.295522689819336,3.008101463317871
"the painters exaggerate, the painter exaggerate",wiki,simple_agrmt,painters,painter,exaggerate,exaggerate,1,0,2.0149030205422647,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,1.6094379124341003,2.833213344056216,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,4.285264015197754,3.3241281509399414,3.806136131286621,3.805176099141439
"the painter screams, the painters screams",wiki,simple_agrmt,painter,painters,screams,screams,-1,0,3.401197381662156,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,1.0986122886681098,2.3978952727983707,2.833213344056216,0.4054651081081644,0.0,0.0,0.0,0.0,5.316841125488281,1.7802643775939941,6.463695526123047,4.520267009735107
"the painters scream, the painter scream",wiki,simple_agrmt,painters,painter,scream,scream,1,0,3.401197381662156,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,2.302585092994046,2.833213344056216,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,-2.9313626289367676,-1.2448158264160156,-2.0680184364318848,-2.0813989639282227
"the painter swims, the painters swims",wiki,simple_agrmt,painter,painters,swims,swims,-1,0,4.430816798843313,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,1.0986122886681098,2.3978952727983707,2.833213344056216,0.0,0.0,0.0,0.0,0.0,2.0623931884765625,3.8473806381225586,2.767578125,2.8924506505330405
"the painters swim, the painter swim",wiki,simple_agrmt,painters,painter,swim,swim,1,0,4.430816798843313,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,3.332204510175204,2.833213344056216,2.3978952727983707,2.302585092994046,0.0,0.0,0.0,0.0,1.5557527542114258,1.478011131286621,2.411325454711914,1.815029780069987
"the painter enjoys, the painters enjoys",wiki,simple_agrmt,painter,painters,enjoys,enjoys,-1,0,7.3537223303996315,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,3.091042453358316,2.3978952727983707,2.833213344056216,2.5649493574615367,0.0,0.0,0.0,0.0,-0.674560546875,-0.14198923110961914,-2.502976417541504,-1.106508731842041
"the painters enjoy, the painter enjoy",wiki,simple_agrmt,painters,painter,enjoy,enjoy,1,0,7.3537223303996315,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,4.2626798770413155,2.833213344056216,2.3978952727983707,3.1780538303479458,0.0,0.0,0.0,0.0,3.084231376647949,3.628819465637207,4.873040199279785,3.862030347188314
"the painter draws, the painters draws",wiki,simple_agrmt,painter,painters,draws,draws,-1,0,8.985570498917388,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,3.8918202981106265,2.3978952727983707,2.833213344056216,3.1780538303479458,0.0,0.0,0.0,0.0,2.4459657669067383,0.7785682678222656,4.612977981567383,2.612504005432129
"the painters draw, the painter draw",wiki,simple_agrmt,painters,painter,draw,draw,1,0,8.985570498917388,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,5.093750200806762,2.833213344056216,2.3978952727983707,2.995732273553991,0.0,0.0,0.0,0.0,0.49486351013183594,1.8111934661865234,0.8157892227172852,1.040615399678548
"the painter rests, the painters rests",wiki,simple_agrmt,painter,painters,rests,rests,-1,0,9.587406005562649,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,3.4011973816621555,2.3978952727983707,2.833213344056216,2.6390573296152584,0.0,0.0,0.0,0.0,4.1589860916137695,2.5246028900146484,1.3158984184265137,2.6664958000183105
"the painters rest, the painter rest",wiki,simple_agrmt,painters,painter,rest,rest,1,0,9.587406005562649,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,6.186208623900494,2.833213344056216,2.3978952727983707,2.1972245773362196,0.0,0.0,0.0,0.0,0.7137308120727539,-0.1854991912841797,1.554081916809082,0.6941045125325521
"the painter runs, the painters runs",wiki,simple_agrmt,painter,painters,runs,runs,-1,0,12.187114061928877,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,5.648974238161206,2.3978952727983707,2.833213344056216,4.465908118654584,0.0,0.0,0.0,0.0,1.2236328125,2.6685848236083984,1.5966224670410156,1.8296133677164714
"the painters run, the painter run",wiki,simple_agrmt,painters,painter,run,run,1,0,12.187114061928877,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,6.53813982376767,2.833213344056216,2.3978952727983707,4.812184355372417,0.0,0.0,0.0,0.0,3.5955429077148438,3.8432483673095703,2.2030906677246094,3.213960647583008
"the painter plays, the painters plays",wiki,simple_agrmt,painter,painters,plays,plays,-1,0,12.530725305346046,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,5.68697535633982,2.3978952727983707,2.833213344056216,4.5217885770490405,0.0,0.0,0.0,0.0,2.517580032348633,1.7232341766357422,-0.764561653137207,1.158750851949056
"the painters play, the painter play",wiki,simple_agrmt,painters,painter,play,play,1,0,12.530725305346046,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,6.843749949006225,2.833213344056216,2.3978952727983707,4.912654885736052,0.0,0.0,0.0,0.0,0.6016273498535156,1.9840631484985352,4.1267499923706055,2.2374801635742188
"the painter works, the painters works",wiki,simple_agrmt,painter,painters,works,works,-1,0,14.801847366510039,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,6.9975959829819265,2.3978952727983707,2.833213344056216,4.812184355372417,0.0,0.0,0.0,0.0,4.138153076171875,0.8301734924316406,2.981548309326172,2.649958292643229
"the painters work, the painter work",wiki,simple_agrmt,painters,painter,work,work,1,0,14.801847366510039,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,7.804251383528112,2.833213344056216,2.3978952727983707,5.017279836814924,0.0,0.0,0.0,0.0,1.1657705307006836,3.194186210632324,1.5739946365356445,1.977983792622884
"the parent grinds, the parents grinds",wiki,simple_agrmt,parent,parents,grinds,grinds,-1,0,1.5040773967762742,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,0.4054651081081644,1.0986122886681098,4.68213122712422,0.4054651081081644,0.0,0.0,0.0,0.0,0.1379852294921875,-3.1332716941833496,0.4978151321411133,-0.8324904441833496
"the parents grind, the parent grind",wiki,simple_agrmt,parents,parent,grind,grind,1,0,1.5040773967762742,10.1456491096861,5.560681631015528,4.584967478670572,0.9757141523449553,1.0986122886681098,4.68213122712422,1.0986122886681098,0.4054651081081644,0.0,0.0,0.0,0.0,-1.206512451171875,0.5387229919433594,-1.4538593292236328,-0.7072162628173828
"the parent exaggerates, the parents exaggerates",wiki,simple_agrmt,parent,parents,exaggerates,exaggerates,-1,0,2.0149030205422647,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,0.4054651081081644,1.0986122886681098,4.68213122712422,0.0,0.0,0.0,0.0,0.0,1.89689302444458,0.46298694610595703,3.9664902687072754,2.108790079752604
"the parents exaggerate, the parent exaggerate",wiki,simple_agrmt,parents,parent,exaggerate,exaggerate,1,0,2.0149030205422647,10.1456491096861,5.560681631015528,4.584967478670572,0.9757141523449553,1.6094379124341003,4.68213122712422,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,1.8969626426696777,5.243034362792969,2.5633206367492676,3.234439214070638
"the parent screams, the parents screams",wiki,simple_agrmt,parent,parents,screams,screams,-1,0,3.401197381662156,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,1.0986122886681098,1.0986122886681098,4.68213122712422,0.4054651081081644,0.0,0.0,0.0,0.0,2.584878921508789,1.8338284492492676,5.585047245025635,3.334584871927897
"the parents scream, the parent scream",wiki,simple_agrmt,parents,parent,scream,scream,1,0,3.401197381662156,10.1456491096861,5.560681631015528,4.584967478670572,0.9757141523449553,2.302585092994046,4.68213122712422,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,-0.7415132522583008,0.02026844024658203,-2.291017532348633,-1.0040874481201172
"the parent swims, the parents swims",wiki,simple_agrmt,parent,parents,swims,swims,-1,0,4.430816798843313,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,1.0986122886681098,1.0986122886681098,4.68213122712422,0.0,0.0,0.0,0.0,0.0,1.3488149642944336,3.5632433891296387,3.8336124420166016,2.9152235984802246
"the parents swim, the parent swim",wiki,simple_agrmt,parents,parent,swim,swim,1,0,4.430816798843313,10.1456491096861,5.560681631015528,4.584967478670572,0.9757141523449553,3.332204510175204,4.68213122712422,1.0986122886681098,2.302585092994046,0.0,0.0,0.0,0.0,0.7087011337280273,2.4762134552001953,0.3292427062988281,1.1713857650756836
"the parent enjoys, the parents enjoys",wiki,simple_agrmt,parent,parents,enjoys,enjoys,-1,0,7.3537223303996315,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,3.091042453358316,1.0986122886681098,4.68213122712422,2.5649493574615367,0.0,0.0,0.0,0.0,-0.1423168182373047,-0.03454732894897461,-1.3101778030395508,-0.4956806500752767
"the parents enjoy, the parent enjoy",wiki,simple_agrmt,parents,parent,enjoy,enjoy,1,0,7.3537223303996315,10.1456491096861,5.560681631015528,4.584967478670572,0.9757141523449553,4.2626798770413155,4.68213122712422,1.0986122886681098,3.1780538303479458,0.0,0.0,0.0,0.0,3.256962776184082,4.684475898742676,4.113421440124512,4.01828670501709
"the parent draws, the parents draws",wiki,simple_agrmt,parent,parents,draws,draws,-1,0,8.985570498917388,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,3.8918202981106265,1.0986122886681098,4.68213122712422,3.1780538303479458,0.0,0.0,0.0,0.0,-0.21500492095947266,3.395677089691162,1.358656883239746,1.5131096839904785
"the parents draw, the parent draw",wiki,simple_agrmt,parents,parent,draw,draw,1,0,8.985570498917388,10.1456491096861,5.560681631015528,4.584967478670572,0.9757141523449553,5.093750200806762,4.68213122712422,1.0986122886681098,2.995732273553991,0.0,0.0,0.0,0.0,3.083009719848633,-0.3312053680419922,1.1045598983764648,1.2854547500610352
"the parent rests, the parents rests",wiki,simple_agrmt,parent,parents,rests,rests,-1,0,9.587406005562649,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,3.4011973816621555,1.0986122886681098,4.68213122712422,2.6390573296152584,0.0,0.0,0.0,0.0,2.2479004859924316,3.0014848709106445,3.4498472213745117,2.899744192759196
